Value =  1.34529e+00
Rxn  Value+       Value-           Sensitivi   Reaction Name
 242  1.34529e+00   1.34529e+00   1.5841e-09  C2H2 + OH <=> CH3 + CO:A
 243  1.34529e+00   1.34529e+00  -3.5965e-10  C2H2 + OH <=> CH3 + CO:E
 244  1.34529e+00   1.34529e+00  -7.8864e-10  C2H2 + HCO <=> C2H3 + CO:A
 245  1.34529e+00   1.34529e+00   1.1478e-09  C2H2 + HCO <=> C2H3 + CO:E
 246  1.34529e+00   1.34529e+00  -4.2965e-08  C2H2 + CH2 <=> C3H3 + H:A
 247  1.34529e+00   1.34529e+00   1.5779e-07  C2H2 + CH2 <=> C3H3 + H:E
 248  1.34529e+00   1.34529e+00  -8.9596e-09  C2H2 + CH2* <=> C3H3 + H:A
 249  1.34529e+00   1.34529e+00  -1.5237e-08  C2H + C2H2 <=> C4H2 + H:A
 250  1.34529e+00   1.34529e+00   1.7641e-09  C2H + C2H2 (+M) <=> nC4H3 (+M):HpA
 251  1.34529e+00   1.34529e+00  -1.3051e-08  C2H + C2H2 (+M) <=> iC4H3 (+M):HpA
 252  1.34529e+00   1.34529e+00  -1.2289e-10  C2H2 + HCCO <=> C3H3 + CO:A
 253  1.34529e+00   1.34529e+00   1.1903e-09  C2H2 + HCCO <=> C3H3 + CO:E
 254  1.34529e+00   1.34529e+00   3.9293e-06  C2H2 + CH3 <=> H + pC3H4:A
 255  1.34529e+00   1.34529e+00  -2.4960e-05  C2H2 + CH3 <=> H + pC3H4:E
 256  1.34529e+00   1.34529e+00   1.5369e-07  C2H2 + CH3 <=> H + aC3H4:A
 257  1.34529e+00   1.34529e+00  -1.6047e-06  C2H2 + CH3 <=> H + aC3H4:E
 258  1.34529e+00   1.34529e+00   5.8964e-08  C2H2 + CH3 <=> CH3CCH2:A
 259  1.34529e+00   1.34529e+00  -1.5254e-07  C2H2 + CH3 <=> CH3CCH2:E
 260  1.34529e+00   1.34529e+00   8.3506e-07  C2H2 + CH3 <=> CH3CHCH:A
 261  1.34529e+00   1.34529e+00  -4.9299e-06  C2H2 + CH3 <=> CH3CHCH:E
 262  1.34529e+00   1.34529e+00   2.4475e-06  C2H2 + CH3 <=> aC3H5:A
 263  1.34529e+00   1.34529e+00  -4.2752e-05  C2H2 + CH3 <=> aC3H5:E
 264  1.34529e+00   1.34529e+00   1.6463e-08  H + H2CC <=> C2H2 + H:A
 265  1.34529e+00   1.34529e+00  -8.9552e-10  H2CC + OH <=> CH2CO + H:A
 266  1.34529e+00   1.34529e+00  -5.4554e-10  H2CC + O2 <=> 2 HCO:A
 267  1.34529e+00   1.34529e+00  -4.7252e-09  C2H2 + H2CC (+M) <=> C4H4 (+M):HpA
 268  1.34529e+00   1.34529e+00   3.8860e-07  C2H4 + H2CC <=> C4H6:A
 269  1.34529e+00   1.34529e+00   4.7888e-10  CH2CO + H (+M) <=> CH2CHO (+M):HpA
 270  1.34529e+00   1.34529e+00  -1.1266e-09  CH2CO + H <=> H2 + HCCO:A
 271  1.34529e+00   1.34529e+00   1.0708e-09  CH2CO + H <=> H2 + HCCO:E
 272  1.34529e+00   1.34529e+00   3.3796e-11  CH2CO + H <=> CH3 + CO:A
 273  1.34529e+00   1.34529e+00  -1.7213e-10  CH2CO + H <=> CH3 + CO:E
 274  1.34529e+00   1.34529e+00   0.0000e+00  CH2CO + O <=> HCCO + OH:A
 275  1.34529e+00   1.34529e+00   0.0000e+00  CH2CO + O <=> HCCO + OH:E
 276  1.34529e+00   1.34529e+00   0.0000e+00  CH2CO + O <=> CH2 + CO2:A
 277  1.34529e+00   1.34529e+00   0.0000e+00  CH2CO + O <=> CH2 + CO2:E
 278  1.34529e+00   1.34529e+00   0.0000e+00  CH2CO + OH <=> H2O + HCCO:A
 279  1.34529e+00   1.34529e+00   0.0000e+00  CH2CO + OH <=> H2O + HCCO:E
 280  1.34529e+00   1.34529e+00   3.1135e-10  H + HCCOH <=> CH2CO + H:A
 281  1.34529e+00   1.34529e+00   2.6792e-06  C2H3 + H (+M) <=> C2H4 (+M):HpA
 282  1.34529e+00   1.34529e+00   2.5443e-05  C2H3 + H <=> C2H2 + H2:A
 283  1.34529e+00   1.34529e+00   1.8783e-05  C2H3 + H <=> H2 + H2CC:A
 284  1.34529e+00   1.34529e+00   1.6362e-10  C2H3 + O <=> CH2CO + H:A
 285  1.34529e+00   1.34529e+00   1.2604e-09  C2H3 + O <=> CH3 + CO:A
 286  1.34529e+00   1.34529e+00  -8.8405e-10  C2H3 + OH <=> C2H2 + H2O:A
 287  1.34529e+00   1.34529e+00   1.5595e-10  C2H3 + O2 <=> C2H2 + HO2:A
 288  1.34529e+00   1.34529e+00   4.2961e-10  C2H3 + O2 <=> C2H2 + HO2:E
 289  1.34529e+00   1.34529e+00  -1.2146e-09  C2H3 + O2 <=> CH2CHO + O:A
