1	1.2
2	1.3
3	1.3
4	1.3
5	2
6	2
7	2
8	2
9	2
10	2
11	3
12	1.2
13	1.3
14	1.5
15	3
16	2
17	2
18	2
19	2
20	2
21	2
22	5
26	2
27	1.2
28	1.2
29	3
30	2
31	2
32	3
33	3
34	3
35	4
36	2
37	2
38	2
39	2
40	2
41	2
42	3
43	2
44	3
45	10
46	10
47	2
48	1.3
49	1.3
50	1.7
51	3
52	3
53	3
54	3
55	2
56	2
57	5
58	5
59	2
60	2
61	5
62	1.3
63	1.3
64	1.5
65	1.5
66	1.5
67	1.5
68	2
69	2
70	2
71	2
72	2
73	2
74	2
75	2
76	5
77	2
78	3
79	2
80	1.5
81	3
82	2
83	10
84	2
85	2
86	5
87	5
88	5
89	3
90	3
91	10
92	3
93	2
94	10
95	10
96	3
97	2
98	3
99	1.5
100	2
101	5
102	10
103	3
104	3
105	3
106	3
107	3
108	3
109	5
110	5
111	2
112	3
113	3
114	3
115	3
116	3
117	5
118	3
119	2
120	1.5
121	1.5
122	10
123	5
124	5
125	5
126	3
127	10
128	3
129	5
130	5
131	5
132	3
133	2
134	3
135	3
136	5
137	3
138	1.3
139	3
140	2
141	3
142	3
143	2
144	2
145	5
146	5
147	5
148	5
149	3
150	2
151	1.5
152	5
153	1.5
154	1.5
155	5
156	5
157	2
158	5
159	10
160	2
161	2
162	3
163	2
164	2
165	5
166	2
167	2
168	2
169	2
170	2
171	5
172	5
173	3
174	2
175	5
176	2
177	10
178	3
179	10
180	10
181	10
182	10
183	2
184	3
185	5
186	3
187	3
188	3
189	2
190	4
191	4
192	10
193	5
194	3
195	3
196	3
197	3
198	3
199	2
200	2
201	2
202	2
203	2
204	2
205	5
206	2
207	2
208	5
209	5
210	5
211	5
212	5
213	2
214	2
215	2
216	3
217	3
218	5
219	5
220	3
221	3
222	3
223	3
224	2
225	3
226	3
227	2
228	2
229	2
230	10
231	10
232	2
233	2
234	2
235	2
236	2
237	2
238	2
239	2
240	2
241	2
242	2
243	2
244	3
245	3
246	2
247	3
248	2
249	2
250	2
251	5
252	5
253	5
254	5
255	5
256	5
257	5
258	1.3
259	3
260	5
261	2
262	1.7
263	2
264	3
265	2
266	2
267	5
268	2
269	2
270	2
271	5
272	3
273	3
274	3
275	2
276	2
277	1.5
278	3
279	1.5
280	10
281	10
282	3
283	2
284	10
285	3
286	3
287	10
288	10
289	10
290	5
291	3
292	2
293	3
294	3
295	3
296	2
297	3
298	2
299	2
300	2
301	2
302	2
303	2
304	2
305	2
306	2
307	2
308	2
309	2
310	2
311	2
312	2
313	2
314	5
315	2
316	2
317	2
318	5
319	2
320	2
321	3
322	3
323	2.5
324	2
325	2
326	2
327	2
328	2
329	3
330	3
331	5
332	1.5
333	3
334	2
335	2
336	3
337	2
338	2
339	5
340	5
341	2
342	5
343	5
344	3
345	5
346	3
347	5
348	5
349	3
350	5
351	5
352	5
353	1.5
354	2
355	2
356	2
357	2
358	2
359	1.3
360	1.3
361	1.3
362	3
363	3
364	3
365	2
366	2
367	2
368	10
369	1.4
370	10
371	10
372	3
373	2
374	3
375	3
376	3
377	3
378	5
379	3
380	10
381	5
382	3
383	2
384	2
385	3
386	2
387	2
388	2
389	2
390	2
391	3
392	3
393	2
394	3
395	1.5
396	2
397	2
398	2
399	2
400	3
401	3
402	2
403	5
404	1.7
405	3
406	3
407	2
408	2
409	1.5
410	1.5
411	10
412	10
413	10
414	10
415	1.5
416	1.5
417	2
418	2
419	3
420	5
421	2
422	2
423	2
424	2
425	2
426	2
427	2
428	10
429	10
430	2
431	2
432	2
433	2
434	2
435	10
436	10
437	5
438	2
439	2
440	2
441	2
442	2
443	2
444	5
445	5
446	2
447	2
448	3
449	3
450	3
451	3
452	2
453	5
454	5
455	5
456	2
457	2
458	3
459	5
460	3
461	3
462	5
463	3
464	3
465	3
466	3
467	3
468	10
469	3
470	5
471	5
472	2
473	2
474	2
475	3
476	5
477	2
478	10
479	10
480	10
481	10
482	3
483	3
484	3
485	5
486	5
487	5
488	3
489	3
490	3
491	3
492	3
493	3
494	5
495	5
496	3
497	3
498	10
499	5
500	3
501	3
502	3
503	3
504	3
505	3
506	3
507	3
508	3
509	5
510	3
511	3
512	3
513	5
514	5
515	2
516	2
517	2
518	2
519	2
520	2
521	5
522	5
523	10
524	5
525	5
526	5
527	10
528	5
529	10
530	5
531	5
532	5
533	5
534	2
535	3
536	5
537	5
538	10
539	5
540	5
541	5
542	2
543	2
544	10
545	10
546	3
547	3
548	3
549	5
550	5
551	2
552	2
553	2
554	3
555	3
556	2
557	3
558	3
559	3
560	3
561	3
562	5
563	3
564	3
565	3
566	3
567	3
568	3
569	3
570	3
571	3
572	3
573	3
574	3
575	3
576	3
577	3
578	3
579	3
580	3
581	5
582	5
583	5
584	5
585	2
586	3
587	3
588	3
589	3
590	3
591	3
592	3
593	3
594	3
595	5
596	5
597	5
598	5
599	2
600	2
601	2
602	2
603	2
604	2
605	2
606	3
607	2
608	2
609	2
610	2
611	2
612	2
613	2
614	2
615	2
616	2
617	2
618	2
619	2
620	3
621	3
622	3
623	2
624	2
625	2
626	3
627	3
628	3
629	3
630	3
631	3
632	3
633	3
634	3
635	3
636	3
637	3
638	2
639	2
640	2
641	2
642	2
643	2
644	2
645	2
646	2
647	2
648	2
649	2
650	2
